,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VUSTX,VUSTX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Capital
25,1995-11-03,14.66,0.0,13.88,0.0,10.65,0.0,10.57,0.0,10.3,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,9992.678004739899
26,1995-11-06,14.63,0.0,13.85,0.0,10.64,0.0,10.61,0.0,10.26,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,9971.658542124402
27,1995-11-07,14.56,0.0,13.9,0.0,10.61,0.0,10.59,0.0,10.23,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,9965.510471923964
28,1995-11-08,14.67,0.0,13.94,0.0,10.68,0.0,10.59,0.0,10.15,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10017.558385015502
29,1995-11-09,14.72,0.0,13.93,0.0,10.63,0.0,10.64,0.0,10.13,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10031.142151423468
30,1995-11-10,14.71,0.0,13.87,0.0,10.58,0.0,10.69,0.0,10.02,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10006.261771147865
31,1995-11-13,14.69,0.0,13.8,0.0,10.64,0.0,10.56,0.0,9.83,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,9974.374903333763
32,1995-11-14,14.6,0.0,13.87,0.0,10.62,0.0,10.58,0.0,9.81,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,9968.512972246011
33,1995-11-15,14.68,0.0,13.97,0.0,10.59,0.0,10.56,0.0,9.82,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10031.71442964884
34,1995-11-16,14.77,0.0,14.05,0.0,10.64,0.0,10.55,0.0,9.91,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10091.198038947907
35,1995-11-17,14.83,0.0,14.05,0.0,10.66,0.0,10.63,0.0,9.95,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10111.788292894373
36,1995-11-20,14.75,0.0,14.08,0.0,10.63,0.0,10.83,0.0,9.92,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10095.058956608014
37,1995-11-21,14.78,0.0,14.09,0.0,10.61,0.0,10.85,0.0,10.08,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10108.928862128669
38,1995-11-22,14.76,0.0,14.14,0.0,10.61,0.0,10.83,0.0,10.21,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10119.939336883617
39,1995-11-24,14.8,0.0,14.14,0.0,10.64,0.0,10.78,0.0,10.18,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10133.666172847927
40,1995-11-27,14.84,0.0,14.12,0.0,10.68,0.0,10.87,0.0,10.18,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10140.243451717397
41,1995-11-28,14.95,0.0,14.08,0.0,10.67,0.0,11.01,0.0,10.25,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10163.693136429565
42,1995-11-29,15.01,0.0,14.03,0.0,10.69,0.0,10.93,0.0,10.39,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10166.409497638926
43,1995-11-30,15.0,0.0,13.95,0.0,10.78,0.055,11.07,0.0,10.5,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10134.37956026848
44,1995-12-01,15.02,0.0,14.0,0.0,10.82,0.0,11.19,0.0,10.6,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10159.116870987742
45,1995-12-04,15.18,0.0,13.97,0.0,10.93,0.0,11.28,0.0,10.73,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10203.29987920272
46,1995-12-05,15.26,0.0,14.06,0.0,10.9,0.0,11.24,0.0,10.71,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10262.926558058129
47,1995-12-06,15.29,0.0,14.06,0.0,10.9,0.0,11.29,0.0,10.74,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10273.22168503136
48,1995-12-07,15.19,0.0,14.03,0.0,10.86,0.0,11.48,0.0,10.7,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10228.180259478322
49,1995-12-08,15.22,0.0,13.95,0.0,10.87,0.0,11.4,0.0,10.65,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10209.877158072188
50,1995-12-11,15.26,0.0,14.03,0.0,10.89,0.0,11.39,0.0,10.62,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10252.202222415865
51,1995-12-12,15.23,0.0,14.04,0.0,10.88,0.0,11.37,0.0,10.67,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10245.481873990053
52,1995-12-13,15.29,0.0,13.99,0.0,10.86,0.0,11.38,0.0,10.63,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10248.198235199414
53,1995-12-14,15.17,0.0,14.13,0.0,10.85,0.0,11.47,0.0,10.62,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10257.064626970376
54,1995-12-15,15.14,0.0,14.09,0.0,10.84,0.0,11.38,0.0,10.65,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10232.47038580746
55,1995-12-18,14.88,0.0,14.01,0.0,10.72,0.0,11.41,0.0,10.59,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10114.647723660077
56,1995-12-19,15.03,0.0,13.88,0.0,10.81,0.0,11.31,0.0,10.56,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10119.65123740977
57,1995-12-20,14.95,0.0,13.97,0.0,10.81,0.0,11.49,0.0,10.8,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10124.370572407935
58,1995-12-21,15.06,0.0,14.04,0.0,10.81,0.0,11.61,0.0,10.93,0.0,VTSMX,343.17089910775564,VEURX,357.4778547420894,10187.142821141735
59,1995-12-22,14.91,0.1,14.18,0.0,10.87,0.0,11.6,0.0,10.97,0.0,VTSMX,345.47251479593643,VEURX,357.4778547420894,10220.03117585024
60,1995-12-26,14.96,0.0,14.26,0.0,10.89,0.0,11.63,0.0,10.94,0.0,VTSMX,345.47251479593643,VEURX,357.4778547420894,10265.903029969404
61,1995-12-27,14.99,0.0,14.01,0.36,10.93,0.0,11.54,0.11,10.72,0.18,VTSMX,345.47251479593643,VEURX,366.66358120227153,10315.589769434911
62,1995-12-28,14.98,0.0,14.02,0.0,10.96,0.0,11.46,0.0,10.71,0.0,VTSMX,345.47251479593643,VEURX,366.66358120227153,10315.801680098975
63,1995-12-29,15.04,0.0,14.02,0.0,10.79,0.281,11.5,0.0,10.74,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10336.53003098673
64,1996-01-02,15.14,0.0,14.12,0.0,10.77,0.0,11.44,0.0,10.85,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10362.498983044177
65,1996-01-03,15.14,0.0,14.26,0.0,10.79,0.0,11.45,0.0,11.2,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10535.41889519724
66,1996-01-04,15.02,0.0,14.16,0.0,10.71,0.0,11.68,0.0,11.35,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10710.966667790533
67,1996-01-05,14.99,0.0,14.22,0.0,10.68,0.0,11.78,0.0,11.35,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10755.908102707866
68,1996-01-08,15.03,0.0,14.22,0.0,10.69,0.0,11.67,0.0,11.37,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10716.09685393659
69,1996-01-09,14.81,0.0,14.19,0.0,10.66,0.0,11.64,0.0,11.29,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10664.11710491023
70,1996-01-10,14.56,0.0,14.09,0.0,10.55,0.0,11.61,0.0,11.22,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10616.949520702763
71,1996-01-11,14.68,0.0,14.03,0.0,10.55,0.0,11.55,0.0,11.3,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10628.481978303525
72,1996-01-12,14.66,0.0,14.11,0.0,10.57,0.0,11.47,0.0,11.41,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10645.462643377505
73,1996-01-15,14.59,0.0,14.03,0.0,10.57,0.0,11.47,0.0,11.49,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10683.959961928664
74,1996-01-16,14.74,0.0,14.09,0.0,10.65,0.0,11.51,0.0,11.48,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10697.124371076705
75,1996-01-17,14.73,0.0,14.0,0.0,10.73,0.0,11.53,0.0,11.47,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10701.300493241275
76,1996-01-18,14.78,0.0,14.04,0.0,10.76,0.0,11.42,0.0,11.39,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10613.367596281048
77,1996-01-19,14.88,0.0,14.02,0.0,10.78,0.0,11.44,0.0,11.56,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10704.16268518573
78,1996-01-22,14.93,0.0,14.02,0.0,10.69,0.0,11.32,0.0,11.7,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10717.603270749461
79,1996-01-23,14.93,0.0,13.93,0.0,10.64,0.0,11.28,0.0,11.77,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10733.311850514794
80,1996-01-24,15.09,0.0,14.0,0.0,10.71,0.0,11.25,0.0,11.7,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10686.144266307329
81,1996-01-25,15.03,0.0,14.02,0.0,10.61,0.0,11.35,0.0,11.74,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10750.334360500243
82,1996-01-26,15.12,0.0,13.84,0.0,10.69,0.0,11.41,0.0,11.71,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10762.862726993957
83,1996-01-29,15.18,0.0,13.89,0.0,10.64,0.0,11.39,0.0,11.68,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10739.437945553806
84,1996-01-30,15.32,0.0,13.93,0.0,10.7,0.0,11.37,0.0,11.78,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10778.57130675929
85,1996-01-31,15.44,0.0,14.1,0.0,10.73,0.054000000000000006,11.54,0.0,11.85,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10888.656899851023
86,1996-02-01,15.51,0.0,14.1,0.0,10.67,0.0,11.58,0.0,11.94,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10949.942957188012
87,1996-02-02,15.48,0.0,14.16,0.0,10.6,0.0,11.59,0.0,12.12,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,11041.056067419857
88,1996-02-05,15.59,0.0,14.17,0.0,10.59,0.0,11.62,0.0,12.13,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,11059.350662713954
89,1996-02-06,15.7,0.0,14.2,0.0,10.61,0.0,11.6,0.0,12.1,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,11035.9258812738
90,1996-02-07,15.76,0.0,14.16,0.0,10.6,0.0,11.66,0.0,12.04,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,11034.01775331083
91,1996-02-08,15.89,0.0,14.1,0.0,10.59,0.0,11.64,0.0,11.99,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,11000.968642232889
92,1996-02-09,15.9,0.0,14.09,0.0,10.6,0.0,11.56,0.0,11.88,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10912.081681291176
93,1996-02-12,15.99,0.0,14.14,0.0,10.66,0.0,11.59,0.0,11.86,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10915.939782128586
94,1996-02-13,15.96,0.0,14.19,0.0,10.67,0.0,11.5,0.0,11.88,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10885.116820340776
95,1996-02-14,15.89,0.0,14.21,0.0,10.62,0.0,11.58,0.0,11.92,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10940.318627550223
96,1996-02-15,15.84,0.0,14.23,0.0,10.54,0.0,11.64,0.0,11.97,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10991.344312595098
97,1996-02-16,15.79,0.0,14.3,0.0,10.45,0.0,11.69,0.0,11.98,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,11018.62719487266
98,1996-02-20,15.62,0.0,14.12,0.0,10.26,0.0,11.52,0.0,11.94,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10922.978096237612
99,1996-02-21,15.79,0.0,14.2,0.0,10.27,0.0,11.5,0.0,11.96,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10923.614138891935
100,1996-02-22,16.040001,0.0,14.29,0.0,10.31,0.0,11.48,0.0,11.95,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10909.813687089574
101,1996-02-23,16.049999,0.0,14.41,0.0,10.23,0.0,11.47,0.0,11.95,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10905.319543597841
102,1996-02-26,15.88,0.0,14.34,0.0,10.19,0.0,11.53,0.0,11.88,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10898.599250815976
103,1996-02-27,15.82,0.0,14.35,0.0,10.16,0.0,11.38,0.0,11.83,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10807.126274345499
104,1996-02-28,15.79,0.0,14.42,0.0,10.15,0.0,11.35,0.0,11.8,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10779.207349413613
105,1996-02-29,15.69,0.0,14.34,0.0,10.15,0.051,11.4,0.0,11.66,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10734.30775940775
106,1996-03-01,15.75,0.0,14.42,0.0,10.26,0.0,11.39,0.0,11.8,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10797.183923380548
107,1996-03-04,15.89,0.0,14.43,0.0,10.31,0.0,11.37,0.0,11.9,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10836.317284586032
108,1996-03-05,16.0,0.0,14.39,0.0,10.26,0.0,11.37,0.0,11.95,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10860.378108680507
109,1996-03-06,15.95,0.0,14.39,0.0,10.19,0.0,11.35,0.0,11.87,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10812.892503145878
110,1996-03-07,15.98,0.0,14.47,0.0,10.17,0.0,11.19,0.0,11.7,0.0,VPACX,449.4143491733361,VEIEX,481.2164818895126,10659.179405356928
111,1996-03-08,15.51,0.0,14.28,0.0,9.87,0.0,11.22,0.0,11.58,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10614.915858005388
112,1996-03-11,15.66,0.0,14.11,0.0,9.98,0.0,11.04,0.0,11.27,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10521.936032282225
113,1996-03-12,15.58,0.0,14.11,0.0,9.94,0.0,11.14,0.0,11.38,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10554.434469412769
114,1996-03-13,15.65,0.0,14.19,0.0,9.9,0.0,11.06,0.0,11.3,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10495.501774984303
115,1996-03-14,15.72,0.0,14.29,0.0,9.91,0.0,11.16,0.0,11.44,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10567.98092641816
116,1996-03-15,15.74,0.0,14.23,0.0,9.83,0.0,11.25,0.0,11.51,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10560.795328395818
117,1996-03-18,15.98,0.0,14.36,0.0,9.87,0.0,11.28,0.0,11.58,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10614.915858005388
118,1996-03-19,15.96,0.0,14.45,0.0,9.87,0.0,11.35,0.0,11.7,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10672.661835832128
119,1996-03-20,15.92,0.0,14.45,0.0,9.93,0.0,11.32,0.0,11.68,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10693.690570010294
120,1996-03-21,15.91,0.0,14.48,0.0,9.97,0.0,11.49,0.0,11.85,0.0,VUSTX,510.8843969326071,VEIEX,481.2164818895126,10795.932747808816
121,1996-03-22,15.94,0.0,14.49,0.0,9.93,0.0,11.46,0.0,11.9,0.0,VPACX,442.6773177609763,VEIEX,481.2164818895126,10799.558196025988
122,1996-03-25,15.9,0.0,14.49,0.0,10.01,0.0,11.61,0.0,11.93,0.0,VPACX,442.6773177609763,VEIEX,481.2164818895126,10880.396288146818
123,1996-03-26,15.85,0.06,14.4,0.02,10.0,0.0,11.63,0.0,11.88,0.0,VPACX,442.6773177609763,VEIEX,481.2164818895126,10865.189010407565
124,1996-03-27,15.8,0.0,14.4,0.0,9.89,0.0,11.68,0.0,11.85,0.0,VPACX,442.6773177609763,VEIEX,481.2164818895126,10872.886381838925
125,1996-03-28,15.82,0.0,14.42,0.0,9.82,0.0,11.69,0.0,11.81,0.0,VPACX,442.6773177609763,VEIEX,481.2164818895126,10858.064495740957
126,1996-03-29,15.78,0.0,14.52,0.0,9.88,0.069,11.75,0.0,11.83,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10894.249464444405
127,1996-04-01,15.95,0.0,14.53,0.0,9.9,0.0,11.76,0.0,11.87,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10917.30331944677
128,1996-04-02,15.99,0.0,14.57,0.0,9.95,0.0,11.78,0.0,11.95,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10963.411029451501
129,1996-04-03,16.01,0.0,14.55,0.0,9.93,0.0,11.78,0.0,11.98,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10977.224532576325
130,1996-04-04,16.02,0.0,14.61,0.0,9.89,0.0,11.75,0.0,12.01,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10977.130483193348
131,1996-04-08,15.75,0.0,14.63,0.0,9.64,0.0,11.69,0.0,11.85,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10875.643361512019
132,1996-04-09,15.74,0.0,14.55,0.0,9.7,0.0,11.74,0.0,11.84,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10894.21811465008
133,1996-04-10,15.56,0.0,14.57,0.0,9.63,0.0,11.76,0.0,11.93,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10944.930325696418
134,1996-04-11,15.47,0.0,14.47,0.0,9.58,0.0,11.75,0.0,11.9,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10926.480971735662
135,1996-04-12,15.6,0.0,14.48,0.0,9.73,0.0,11.73,0.0,11.99,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,10958.649779438265
136,1996-04-15,15.73,0.0,14.52,0.0,9.76,0.0,11.83,0.0,12.05,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11032.635294047252
137,1996-04-16,15.82,0.0,14.59,0.0,9.77,0.0,11.84,0.0,12.12,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11069.50265217444
138,1996-04-17,15.74,0.0,14.55,0.0,9.71,0.0,11.8,0.0,12.15,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11064.77275195553
139,1996-04-18,15.8,0.0,14.57,0.0,9.68,0.0,11.84,0.0,12.12,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11069.50265217444
140,1996-04-19,15.85,0.0,14.74,0.0,9.73,0.0,11.93,0.0,12.19,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11143.456816989099
141,1996-04-22,15.94,0.0,14.79,0.0,9.77,0.0,12.07,0.0,12.13,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11180.731722442526
142,1996-04-23,16.040001,0.0,14.75,0.0,9.75,0.0,12.12,0.0,12.1,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11190.09747349737
143,1996-04-24,16.040001,0.0,14.72,0.0,9.72,0.0,12.13,0.0,12.1,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11194.733324333305
144,1996-04-25,16.110001,0.0,14.67,0.0,9.72,0.0,12.15,0.0,12.06,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11185.587021838739
145,1996-04-26,16.139999,0.0,14.73,0.0,9.75,0.0,12.26,0.0,12.09,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11250.394884158835
146,1996-04-29,16.16,0.0,14.68,0.0,9.71,0.0,12.37,0.0,12.07,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11292.180241270891
147,1996-04-30,16.16,0.0,14.61,0.0,9.65,0.054000000000000006,12.36,0.0,12.15,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11324.380398767822
148,1996-05-01,16.200001,0.0,14.58,0.0,9.65,0.0,12.22,0.0,12.16,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11264.082988106355
149,1996-05-02,15.95,0.0,14.56,0.0,9.5,0.0,12.2,0.0,12.17,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11259.415787476097
150,1996-05-03,15.92,0.0,14.47,0.0,9.43,0.0,12.17,0.0,12.08,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11204.067725593823
151,1996-05-06,15.9,0.0,14.48,0.0,9.47,0.0,12.15,0.0,12.02,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11167.169017672308
152,1996-05-07,15.84,0.0,14.49,0.0,9.46,0.0,12.05,0.0,12.11,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11162.251018687442
153,1996-05-08,15.94,0.0,14.45,0.0,9.54,0.0,12.08,0.0,12.12,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11180.76307223685
154,1996-05-09,15.98,0.0,14.5,0.0,9.5,0.0,12.02,0.0,12.14,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11162.156969304464
155,1996-05-10,16.15,0.0,14.55,0.0,9.6,0.0,11.91,0.0,12.2,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11138.78961635884
156,1996-05-13,16.370001000000002,0.0,14.47,0.0,9.62,0.0,11.87,0.0,12.27,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11152.47772030636
157,1996-05-14,16.48,0.0,14.54,0.0,9.68,0.0,11.86,0.0,12.28,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11152.446370512034
158,1996-05-15,16.48,0.0,14.58,0.0,9.69,0.0,11.98,0.0,12.27,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11203.472079501633
159,1996-05-16,16.49,0.0,14.52,0.0,9.63,0.0,12.02,0.0,12.22,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11198.992977637328
160,1996-05-17,16.58,0.0,14.68,0.0,9.69,0.0,11.95,0.0,12.28,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11194.169028035438
161,1996-05-20,16.68,0.0,14.65,0.0,9.71,0.0,11.93,0.0,12.3,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11194.106328446787
162,1996-05-21,16.67,0.0,14.66,0.0,9.69,0.0,11.94,0.0,12.31,0.0,VPACX,463.58508359337895,VEIEX,460.4501041607948,11203.346680324328
