,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VUSTX,VUSTX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
15,1995-10-20,14.58,0.0,13.89,0.0,10.54,0.0,10.96,0.0,10.82,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9876.38264108937
16,1995-10-23,14.52,0.0,13.75,0.0,10.52,0.0,10.99,0.0,10.76,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9823.089591243426
17,1995-10-24,14.54,0.0,13.79,0.0,10.59,0.0,10.87,0.0,10.68,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9858.620070096818
18,1995-10-25,14.42,0.0,13.84,0.0,10.59,0.0,10.75,0.0,10.57,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9843.113829470469
19,1995-10-26,14.28,0.0,13.72,0.0,10.53,0.0,10.6,0.0,10.41,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9764.070491722463
20,1995-10-27,14.34,0.0,13.64,0.0,10.55,0.0,10.42,0.0,10.43,0.0,VTSMX,228.78059940517045,VUSTX,308.93452694400565,VUSTX,305.6703117638877,9764.79484383842
21,1995-10-30,14.44,0.0,13.78,0.0,10.56,0.0,10.5,0.0,10.46,0.0,VTSMX,228.78059940517045,VUSTX,308.93452694400565,VUSTX,305.6703117638877,9793.818952166015
22,1995-10-31,14.4,0.0,13.87,0.0,10.59,0.057,10.55,0.0,10.46,0.0,VTSMX,228.78059940517045,VUSTX,310.59734734398756,VUSTX,307.31556273372166,9838.138349157394
23,1995-11-01,14.47,0.0,13.83,0.0,10.63,0.0,10.44,0.0,10.36,0.0,VTSMX,228.78059940517045,VUSTX,310.59734734398756,VUSTX,307.31556273372166,9878.869507518866
24,1995-11-02,14.62,0.0,13.86,0.0,10.67,0.0,10.56,0.0,10.27,0.0,VTSMX,228.78059940517045,VUSTX,310.59734734398756,VUSTX,307.31556273372166,9937.903113832748
25,1995-11-03,14.66,0.0,13.88,0.0,10.65,0.0,10.57,0.0,10.3,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9934.696079607404
26,1995-11-06,14.63,0.0,13.85,0.0,10.64,0.0,10.61,0.0,10.26,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9917.609948903068
27,1995-11-07,14.56,0.0,13.9,0.0,10.61,0.0,10.59,0.0,10.23,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9904.291768554096
28,1995-11-08,14.67,0.0,13.94,0.0,10.68,0.0,10.59,0.0,10.15,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9960.502466673148
29,1995-11-09,14.72,0.0,13.93,0.0,10.63,0.0,10.64,0.0,10.13,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9954.192532808442
30,1995-11-10,14.71,0.0,13.87,0.0,10.58,0.0,10.69,0.0,10.02,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9922.23983448802
31,1995-11-13,14.69,0.0,13.8,0.0,10.64,0.0,10.56,0.0,9.83,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9919.420856375975
32,1995-11-14,14.6,0.0,13.87,0.0,10.62,0.0,10.58,0.0,9.81,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9909.366591062799
33,1995-11-15,14.68,0.0,13.97,0.0,10.59,0.0,10.56,0.0,9.82,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9942.281429116007
34,1995-11-16,14.77,0.0,14.05,0.0,10.64,0.0,10.55,0.0,9.91,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9997.302946785403
35,1995-11-17,14.83,0.0,14.05,0.0,10.66,0.0,10.63,0.0,9.95,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,10017.17609400439
36,1995-11-20,14.75,0.0,14.08,0.0,10.63,0.0,10.83,0.0,9.92,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9996.803736264805
37,1995-11-21,14.78,0.0,14.09,0.0,10.61,0.0,10.85,0.0,10.08,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,9999.904028690566
38,1995-11-22,14.76,0.0,14.14,0.0,10.61,0.0,10.83,0.0,10.21,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,10007.244345193867
39,1995-11-24,14.8,0.0,14.14,0.0,10.64,0.0,10.78,0.0,10.18,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,10025.615036052084
40,1995-11-27,14.84,0.0,14.12,0.0,10.68,0.0,10.87,0.0,10.18,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,10042.292511141079
41,1995-11-28,14.95,0.0,14.08,0.0,10.67,0.0,11.01,0.0,10.25,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,10054.852478655188
42,1995-11-29,15.01,0.0,14.03,0.0,10.69,0.0,10.93,0.0,10.39,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,307.31556273372166,10062.80969738277
43,1995-11-30,15.0,0.0,13.95,0.0,10.78,0.055,11.07,0.0,10.5,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VUSTX,308.8834992782815,10086.017162398863
44,1995-12-01,15.02,0.0,14.0,0.0,10.82,0.0,11.19,0.0,10.6,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10114.8640428495
45,1995-12-04,15.18,0.0,13.97,0.0,10.93,0.0,11.28,0.0,10.73,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10171.199699049763
46,1995-12-05,15.26,0.0,14.06,0.0,10.9,0.0,11.24,0.0,10.71,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10199.00401055769
47,1995-12-06,15.29,0.0,14.06,0.0,10.9,0.0,11.29,0.0,10.74,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10220.80093820111
48,1995-12-07,15.19,0.0,14.03,0.0,10.86,0.0,11.48,0.0,10.7,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10247.520657878556
49,1995-12-08,15.22,0.0,13.95,0.0,10.87,0.0,11.4,0.0,10.65,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10211.424974816444
50,1995-12-11,15.26,0.0,14.03,0.0,10.89,0.0,11.39,0.0,10.62,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10236.654982446642
51,1995-12-12,15.23,0.0,14.04,0.0,10.88,0.0,11.37,0.0,10.67,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10226.201346298261
52,1995-12-13,15.29,0.0,13.99,0.0,10.86,0.0,11.38,0.0,10.63,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10230.99895570342
53,1995-12-14,15.17,0.0,14.13,0.0,10.85,0.0,11.47,0.0,10.62,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10263.790200941006
54,1995-12-15,15.14,0.0,14.09,0.0,10.84,0.0,11.38,0.0,10.65,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10220.513722775453
55,1995-12-18,14.88,0.0,14.01,0.0,10.72,0.0,11.41,0.0,10.59,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10150.925387140622
56,1995-12-19,15.03,0.0,13.88,0.0,10.81,0.0,11.31,0.0,10.56,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10124.39404365122
57,1995-12-20,14.95,0.0,13.97,0.0,10.81,0.0,11.49,0.0,10.8,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10181.300901763885
58,1995-12-21,15.06,0.0,14.04,0.0,10.81,0.0,11.61,0.0,10.93,0.0,VTSMX,228.78059940517045,VEURX,238.31856982805962,VPACX,298.670193225291,10258.989490773452
59,1995-12-22,14.91,0.1,14.18,0.0,10.87,0.0,11.6,0.0,10.97,0.0,VTSMX,230.31500986395764,VEURX,238.31856982805962,VPACX,298.670193225291,10277.928358646868
60,1995-12-26,14.96,0.0,14.26,0.0,10.89,0.0,11.63,0.0,10.94,0.0,VTSMX,230.31500986395764,VEURX,238.31856982805962,VPACX,298.670193225291,10317.46970052307
61,1995-12-27,14.99,0.0,14.01,0.36,10.93,0.0,11.54,0.11,10.72,0.18,VTSMX,230.31500986395764,VEURX,244.44238746818107,VPACX,301.51713614164987,10356.567597364581
62,1995-12-28,14.98,0.0,14.02,0.0,10.96,0.0,11.46,0.0,10.71,0.0,VTSMX,230.31500986395764,VEURX,244.44238746818107,VPACX,301.51713614164987,10332.58750024929
63,1995-12-29,15.04,0.0,14.02,0.0,10.79,0.281,11.5,0.0,10.74,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10358.467086286795
64,1996-01-02,15.14,0.0,14.12,0.0,10.77,0.0,11.44,0.0,10.85,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10400.444297576167
65,1996-01-03,15.14,0.0,14.26,0.0,10.79,0.0,11.45,0.0,11.2,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10550.447863772679
66,1996-01-04,15.02,0.0,14.16,0.0,10.71,0.0,11.68,0.0,11.35,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10643.10025276976
67,1996-01-05,14.99,0.0,14.22,0.0,10.68,0.0,11.78,0.0,11.35,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10687.901495599905
68,1996-01-08,15.03,0.0,14.22,0.0,10.69,0.0,11.67,0.0,11.37,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10661.304335893827
69,1996-01-09,14.81,0.0,14.19,0.0,10.66,0.0,11.64,0.0,11.29,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10619.189275730881
70,1996-01-10,14.56,0.0,14.09,0.0,10.55,0.0,11.61,0.0,11.22,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10563.049649992172
71,1996-01-11,14.68,0.0,14.03,0.0,10.55,0.0,11.55,0.0,11.3,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10555.977571277357
72,1996-01-12,14.66,0.0,14.11,0.0,10.57,0.0,11.47,0.0,11.41,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10587.02430726056
73,1996-01-15,14.59,0.0,14.03,0.0,10.57,0.0,11.47,0.0,11.49,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10593.04138706285
74,1996-01-16,14.74,0.0,14.09,0.0,10.65,0.0,11.51,0.0,11.48,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10616.612986125077
75,1996-01-17,14.73,0.0,14.0,0.0,10.73,0.0,11.53,0.0,11.47,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10597.237925353857
76,1996-01-18,14.78,0.0,14.04,0.0,10.76,0.0,11.42,0.0,11.39,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10548.342715343864
77,1996-01-19,14.88,0.0,14.02,0.0,10.78,0.0,11.44,0.0,11.56,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10604.075669757178
78,1996-01-22,14.93,0.0,14.02,0.0,10.69,0.0,11.32,0.0,11.7,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10613.055076628727
79,1996-01-23,14.93,0.0,13.93,0.0,10.64,0.0,11.28,0.0,11.77,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10601.384637693744
80,1996-01-24,15.09,0.0,14.0,0.0,10.71,0.0,11.25,0.0,11.7,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10587.112330183012
81,1996-01-25,15.03,0.0,14.02,0.0,10.61,0.0,11.35,0.0,11.74,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,246.2783425175177,10634.9221129143
82,1996-01-26,15.12,0.0,13.84,0.0,10.69,0.0,11.41,0.0,11.71,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VUSTX,318.84866795532696,10598.96198142722
83,1996-01-29,15.18,0.0,13.89,0.0,10.64,0.0,11.39,0.0,11.68,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VUSTX,318.84866795532696,10567.36988437225
84,1996-01-30,15.32,0.0,13.93,0.0,10.7,0.0,11.37,0.0,11.78,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VUSTX,318.84866795532696,10612.645079998365
85,1996-01-31,15.44,0.0,14.1,0.0,10.73,0.054000000000000006,11.54,0.0,11.85,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VUSTX,320.4533117642354,10712.9745187843
86,1996-02-01,15.51,0.0,14.1,0.0,10.67,0.0,11.58,0.0,11.94,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VUSTX,320.4533117642354,10734.691402594235
87,1996-02-02,15.48,0.0,14.16,0.0,10.6,0.0,11.59,0.0,12.12,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10773.130656206955
88,1996-02-05,15.59,0.0,14.17,0.0,10.59,0.0,11.62,0.0,12.13,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10787.751810952655
89,1996-02-06,15.7,0.0,14.2,0.0,10.61,0.0,11.6,0.0,12.1,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10779.298768279987
90,1996-02-07,15.76,0.0,14.16,0.0,10.6,0.0,11.66,0.0,12.04,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10768.428488598627
91,1996-02-08,15.89,0.0,14.1,0.0,10.59,0.0,11.64,0.0,11.99,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10731.95574617143
92,1996-02-09,15.9,0.0,14.09,0.0,10.6,0.0,11.56,0.0,11.88,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10670.173136281568
93,1996-02-12,15.99,0.0,14.14,0.0,10.66,0.0,11.59,0.0,11.86,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10684.745030471933
94,1996-02-13,15.96,0.0,14.19,0.0,10.67,0.0,11.5,0.0,11.88,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10676.147147529231
95,1996-02-14,15.89,0.0,14.21,0.0,10.62,0.0,11.58,0.0,11.92,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10717.824202277376
96,1996-02-15,15.84,0.0,14.23,0.0,10.54,0.0,11.64,0.0,11.97,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10756.711266970164
97,1996-02-16,15.79,0.0,14.3,0.0,10.45,0.0,11.69,0.0,11.98,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10791.730572140754
98,1996-02-20,15.62,0.0,14.12,0.0,10.26,0.0,11.52,0.0,11.94,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10684.649450757235
99,1996-02-21,15.79,0.0,14.2,0.0,10.27,0.0,11.5,0.0,11.96,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10704.265368394437
100,1996-02-22,16.040001,0.0,14.29,0.0,10.31,0.0,11.48,0.0,11.95,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10716.635404491763
101,1996-02-23,16.049999,0.0,14.41,0.0,10.23,0.0,11.47,0.0,11.95,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10742.419434201998
102,1996-02-26,15.88,0.0,14.34,0.0,10.19,0.0,11.53,0.0,11.88,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10721.137615135638
103,1996-02-27,15.82,0.0,14.35,0.0,10.16,0.0,11.38,0.0,11.83,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10662.425083376205
104,1996-02-28,15.79,0.0,14.42,0.0,10.15,0.0,11.35,0.0,11.8,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10660.565081121676
105,1996-02-29,15.69,0.0,14.34,0.0,10.15,0.051,11.4,0.0,11.66,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10611.377505362667
106,1996-03-01,15.75,0.0,14.42,0.0,10.26,0.0,11.39,0.0,11.8,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10672.574898033314
107,1996-03-04,15.89,0.0,14.43,0.0,10.31,0.0,11.37,0.0,11.9,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10701.11804724362
108,1996-03-05,16.0,0.0,14.39,0.0,10.26,0.0,11.37,0.0,11.95,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10707.59714459988
109,1996-03-06,15.95,0.0,14.39,0.0,10.19,0.0,11.35,0.0,11.87,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10675.87288894037
110,1996-03-07,15.98,0.0,14.47,0.0,10.17,0.0,11.19,0.0,11.7,0.0,VPACX,300.24542279092157,VEIEX,321.49184004614506,VEURX,239.88736615119316,10592.370997778075
111,1996-03-08,15.51,0.0,14.28,0.0,9.87,0.0,11.22,0.0,11.58,0.0,VUSTX,341.3124259082209,VEIEX,321.49184004614506,VEURX,239.88736615119316,10517.220740087538
112,1996-03-11,15.66,0.0,14.11,0.0,9.98,0.0,11.04,0.0,11.27,0.0,VUSTX,341.3124259082209,VEIEX,321.49184004614506,VEURX,239.88736615119316,10414.321784277436
113,1996-03-12,15.58,0.0,14.11,0.0,9.94,0.0,11.14,0.0,11.38,0.0,VUSTX,341.3124259082209,VEIEX,321.49184004614506,VEURX,239.88736615119316,10436.033389646182
114,1996-03-13,15.65,0.0,14.19,0.0,9.9,0.0,11.06,0.0,11.3,0.0,VUSTX,341.3124259082209,VEIEX,321.49184004614506,VEURX,239.88736615119316,10415.852534698257
115,1996-03-14,15.72,0.0,14.29,0.0,9.91,0.0,11.16,0.0,11.44,0.0,VUSTX,341.3124259082209,VEIEX,321.49184004614506,VEURX,239.88736615119316,10488.263253178919
116,1996-03-15,15.74,0.0,14.23,0.0,9.83,0.0,11.25,0.0,11.51,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,239.88736615119316,10469.069445940419
117,1996-03-18,15.98,0.0,14.36,0.0,9.87,0.0,11.28,0.0,11.58,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,239.88736615119316,10531.706168734445
118,1996-03-19,15.96,0.0,14.45,0.0,9.87,0.0,11.35,0.0,11.7,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,239.88736615119316,10612.751237406252
119,1996-03-20,15.92,0.0,14.45,0.0,9.93,0.0,11.32,0.0,11.68,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,239.88736615119316,10597.374464214188
120,1996-03-21,15.91,0.0,14.48,0.0,9.97,0.0,11.49,0.0,11.85,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,239.88736615119316,10709.924004223034
121,1996-03-22,15.94,0.0,14.49,0.0,9.93,0.0,11.46,0.0,11.9,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,239.88736615119316,10719.450533495714
122,1996-03-25,15.9,0.0,14.49,0.0,10.01,0.0,11.61,0.0,11.93,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,239.88736615119316,10773.829970652801
123,1996-03-26,15.85,0.06,14.4,0.02,10.0,0.0,11.63,0.0,11.88,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,240.2205430486254,10746.927887280672
124,1996-03-27,15.8,0.0,14.4,0.0,9.89,0.0,11.68,0.0,11.85,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,240.2205430486254,10752.194692731187
125,1996-03-28,15.82,0.0,14.42,0.0,9.82,0.0,11.69,0.0,11.81,0.0,VPACX,298.2312130380277,VEIEX,321.49184004614506,VEURX,240.2205430486254,10747.121742120697
126,1996-03-29,15.78,0.0,14.52,0.0,9.88,0.069,11.75,0.0,11.83,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10795.467506008763
127,1996-04-01,15.95,0.0,14.53,0.0,9.9,0.0,11.76,0.0,11.87,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10813.175682774812
128,1996-04-02,15.99,0.0,14.57,0.0,9.95,0.0,11.78,0.0,11.95,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10853.548632957973
129,1996-04-03,16.01,0.0,14.55,0.0,9.93,0.0,11.78,0.0,11.98,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10857.7175371573
130,1996-04-04,16.02,0.0,14.61,0.0,9.89,0.0,11.75,0.0,12.01,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10872.52519604086
131,1996-04-08,15.75,0.0,14.63,0.0,9.64,0.0,11.69,0.0,11.85,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10810.43719098317
132,1996-04-09,15.74,0.0,14.55,0.0,9.7,0.0,11.74,0.0,11.84,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10802.881690628814
133,1996-04-10,15.56,0.0,14.57,0.0,9.63,0.0,11.76,0.0,11.93,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10841.339877777707
134,1996-04-11,15.47,0.0,14.47,0.0,9.58,0.0,11.75,0.0,11.9,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10804.368849698685
135,1996-04-12,15.6,0.0,14.48,0.0,9.73,0.0,11.73,0.0,11.99,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10828.098562628707
136,1996-04-15,15.73,0.0,14.52,0.0,9.76,0.0,11.83,0.0,12.05,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10886.88819736496
137,1996-04-16,15.82,0.0,14.59,0.0,9.77,0.0,11.84,0.0,12.12,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10928.591664934578
138,1996-04-17,15.74,0.0,14.55,0.0,9.71,0.0,11.8,0.0,12.15,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10915.553796589502
139,1996-04-18,15.8,0.0,14.57,0.0,9.68,0.0,11.84,0.0,12.12,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,10923.635068283518
140,1996-04-19,15.85,0.0,14.74,0.0,9.73,0.0,11.93,0.0,12.19,0.0,VPACX,306.25439733358195,VEIEX,304.1833616795932,VEURX,247.82983255300192,11014.621870895122
