,Date,VUSTX,VUSTX Div,VPACX,VPACX Div,VTSMX,VTSMX Div,VEURX,VEURX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
26,1995-11-06,10.64,0.0,10.61,0.0,14.63,0.0,13.85,0.0,10.26,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10345.521394403318
27,1995-11-07,10.61,0.0,10.59,0.0,14.56,0.0,13.9,0.0,10.23,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10316.351691223608
28,1995-11-08,10.68,0.0,10.59,0.0,14.67,0.0,13.94,0.0,10.15,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10384.414331976262
29,1995-11-09,10.63,0.0,10.64,0.0,14.72,0.0,13.93,0.0,10.13,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10335.798160010083
30,1995-11-10,10.58,0.0,10.69,0.0,14.71,0.0,13.87,0.0,10.02,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10287.1819880439
31,1995-11-13,10.64,0.0,10.56,0.0,14.69,0.0,13.8,0.0,9.83,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10345.521394403318
32,1995-11-14,10.62,0.0,10.58,0.0,14.6,0.0,13.87,0.0,9.81,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10326.074925616844
33,1995-11-15,10.59,0.0,10.56,0.0,14.68,0.0,13.97,0.0,9.82,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10296.905222437137
34,1995-11-16,10.64,0.0,10.55,0.0,14.77,0.0,14.05,0.0,9.91,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10345.521394403318
35,1995-11-17,10.66,0.0,10.63,0.0,14.83,0.0,14.05,0.0,9.95,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10364.967863189791
36,1995-11-20,10.63,0.0,10.83,0.0,14.75,0.0,14.08,0.0,9.92,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10335.798160010083
37,1995-11-21,10.61,0.0,10.85,0.0,14.78,0.0,14.09,0.0,10.08,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10316.351691223608
38,1995-11-22,10.61,0.0,10.83,0.0,14.76,0.0,14.14,0.0,10.21,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10316.351691223608
39,1995-11-24,10.64,0.0,10.78,0.0,14.8,0.0,14.14,0.0,10.18,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10345.521394403318
40,1995-11-27,10.68,0.0,10.87,0.0,14.84,0.0,14.12,0.0,10.18,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10384.414331976262
41,1995-11-28,10.67,0.0,11.01,0.0,14.95,0.0,14.08,0.0,10.25,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10374.691097583027
42,1995-11-29,10.69,0.0,10.93,0.0,15.01,0.0,14.03,0.0,10.39,0.0,VUSTX,324.10781310787337,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10394.1375663695
43,1995-11-30,10.78,0.055,11.07,0.0,15.0,0.0,13.95,0.0,10.5,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10535.124465071423
44,1995-12-01,10.82,0.0,11.19,0.0,15.02,0.0,14.0,0.0,10.6,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10574.215835999334
45,1995-12-04,10.93,0.0,11.28,0.0,15.18,0.0,13.97,0.0,10.73,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10681.717106051083
46,1995-12-05,10.9,0.0,11.24,0.0,15.26,0.0,14.06,0.0,10.71,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10652.39857785515
47,1995-12-06,10.9,0.0,11.29,0.0,15.29,0.0,14.06,0.0,10.74,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10652.39857785515
48,1995-12-07,10.86,0.0,11.48,0.0,15.19,0.0,14.03,0.0,10.7,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10613.30720692724
49,1995-12-08,10.87,0.0,11.4,0.0,15.22,0.0,13.95,0.0,10.65,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10623.080049659218
50,1995-12-11,10.89,0.0,11.39,0.0,15.26,0.0,14.03,0.0,10.62,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10642.625735123172
51,1995-12-12,10.88,0.0,11.37,0.0,15.23,0.0,14.04,0.0,10.67,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10632.852892391198
52,1995-12-13,10.86,0.0,11.38,0.0,15.29,0.0,13.99,0.0,10.63,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10613.30720692724
53,1995-12-14,10.85,0.0,11.47,0.0,15.17,0.0,14.13,0.0,10.62,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10603.534364195264
54,1995-12-15,10.84,0.0,11.38,0.0,15.14,0.0,14.09,0.0,10.65,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10593.761521463286
55,1995-12-18,10.72,0.0,11.41,0.0,14.88,0.0,14.01,0.0,10.59,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10476.48740867956
56,1995-12-19,10.81,0.0,11.31,0.0,15.03,0.0,13.88,0.0,10.56,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10564.442993267356
57,1995-12-20,10.81,0.0,11.49,0.0,14.95,0.0,13.97,0.0,10.8,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10564.442993267356
58,1995-12-21,10.81,0.0,11.61,0.0,15.06,0.0,14.04,0.0,10.93,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10564.442993267356
59,1995-12-22,10.87,0.0,11.6,0.0,14.91,0.1,14.18,0.0,10.97,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10623.080049659218
60,1995-12-26,10.89,0.0,11.63,0.0,14.96,0.0,14.26,0.0,10.94,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10642.625735123172
61,1995-12-27,10.93,0.0,11.54,0.11,14.99,0.0,14.01,0.36,10.72,0.18,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10681.717106051083
62,1995-12-28,10.96,0.0,11.46,0.0,14.98,0.0,14.02,0.0,10.71,0.0,VUSTX,325.76142439924007,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10711.035634247015
63,1995-12-29,10.79,0.281,11.5,0.0,15.04,0.0,14.02,0.0,10.74,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10819.514188571959
64,1996-01-02,10.77,0.0,11.44,0.0,15.14,0.0,14.12,0.0,10.85,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10850.401061398545
65,1996-01-03,10.79,0.0,11.45,0.0,15.14,0.0,14.26,0.0,11.2,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10889.55075176394
66,1996-01-04,10.71,0.0,11.68,0.0,15.02,0.0,14.16,0.0,11.35,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10907.181543164092
67,1996-01-05,10.68,0.0,11.78,0.0,14.99,0.0,14.22,0.0,11.35,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10946.783027630743
68,1996-01-08,10.69,0.0,11.67,0.0,15.03,0.0,14.22,0.0,11.37,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10921.877793767748
69,1996-01-09,10.66,0.0,11.64,0.0,14.81,0.0,14.19,0.0,11.29,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10851.997597273914
70,1996-01-10,10.55,0.0,11.61,0.0,14.56,0.0,14.09,0.0,11.22,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10756.916775208703
71,1996-01-11,10.55,0.0,11.55,0.0,14.68,0.0,14.03,0.0,11.3,0.0,VPACX,313.60910691512925,VTSMX,239.7941974417544,VEURX,257.23999497318016,10751.441132788414
72,1996-01-12,10.57,0.0,11.47,0.0,14.66,0.0,14.11,0.0,11.41,0.0,VPACX,313.60910691512925,VUSTX,332.5811669343538,VEURX,257.23999497318016,10742.135719884223
73,1996-01-15,10.57,0.0,11.47,0.0,14.59,0.0,14.03,0.0,11.49,0.0,VPACX,313.60910691512925,VUSTX,332.5811669343538,VEURX,257.23999497318016,10721.556520286369
74,1996-01-16,10.65,0.0,11.51,0.0,14.74,0.0,14.09,0.0,11.48,0.0,VPACX,313.60910691512925,VUSTX,332.5811669343538,VEURX,257.23999497318016,10776.141777616114
75,1996-01-17,10.73,0.0,11.53,0.0,14.73,0.0,14.0,0.0,11.47,0.0,VPACX,313.60910691512925,VUSTX,332.5811669343538,VEURX,257.23999497318016,10785.868853561578
76,1996-01-18,10.76,0.0,11.42,0.0,14.78,0.0,14.04,0.0,11.39,0.0,VPACX,313.60910691512925,VUSTX,332.5811669343538,VEURX,257.23999497318016,10771.638886607872
77,1996-01-19,10.78,0.0,11.44,0.0,14.88,0.0,14.02,0.0,11.56,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,257.23999497318016,10779.417892185398
78,1996-01-22,10.69,0.0,11.32,0.0,14.93,0.0,14.02,0.0,11.7,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,257.23999497318016,10753.831926303003
79,1996-01-23,10.64,0.0,11.28,0.0,14.93,0.0,13.93,0.0,11.77,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,257.23999497318016,10718.135962478811
80,1996-01-24,10.71,0.0,11.25,0.0,15.09,0.0,14.0,0.0,11.7,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,257.23999497318016,10765.285295151225
81,1996-01-25,10.61,0.0,11.35,0.0,15.03,0.0,14.02,0.0,11.74,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,257.23999497318016,10787.334453405298
82,1996-01-26,10.69,0.0,11.41,0.0,15.12,0.0,13.84,0.0,11.71,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VUSTX,333.0403676734157,10781.53262923039
83,1996-01-29,10.64,0.0,11.39,0.0,15.18,0.0,13.89,0.0,11.68,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VUSTX,333.0403676734157,10773.064981045321
84,1996-01-30,10.7,0.0,11.37,0.0,15.32,0.0,13.93,0.0,11.78,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VUSTX,333.0403676734157,10820.5071764202
85,1996-01-31,10.73,0.054000000000000006,11.54,0.0,15.44,0.0,14.1,0.0,11.85,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VUSTX,334.7164328974944,10930.709220154149
86,1996-02-01,10.67,0.0,11.58,0.0,15.51,0.0,14.1,0.0,11.94,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VUSTX,334.7164328974944,10940.036576183295
87,1996-02-02,10.6,0.0,11.59,0.0,15.48,0.0,14.16,0.0,12.12,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10912.514240781169
88,1996-02-05,10.59,0.0,11.62,0.0,15.59,0.0,14.17,0.0,12.13,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10950.931838886447
89,1996-02-06,10.61,0.0,11.6,0.0,15.7,0.0,14.2,0.0,12.1,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10978.680272872962
90,1996-02-07,10.6,0.0,11.66,0.0,15.76,0.0,14.16,0.0,12.04,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11001.930789170783
91,1996-02-08,10.59,0.0,11.64,0.0,15.89,0.0,14.1,0.0,11.99,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11011.947263414784
92,1996-02-09,10.6,0.0,11.56,0.0,15.9,0.0,14.09,0.0,11.88,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10986.762314637559
93,1996-02-12,10.66,0.0,11.59,0.0,15.99,0.0,14.14,0.0,11.86,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11030.383644417861
94,1996-02-13,10.67,0.0,11.5,0.0,15.96,0.0,14.19,0.0,11.88,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11007.458776694539
95,1996-02-14,10.62,0.0,11.58,0.0,15.89,0.0,14.21,0.0,11.92,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11020.692818748357
96,1996-02-15,10.54,0.0,11.64,0.0,15.84,0.0,14.23,0.0,11.97,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11032.47352944284
97,1996-02-16,10.45,0.0,11.69,0.0,15.79,0.0,14.3,0.0,11.98,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11053.646377135661
98,1996-02-20,10.26,0.0,11.52,0.0,15.62,0.0,14.12,0.0,11.94,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10914.270976295895
99,1996-02-21,10.27,0.0,11.5,0.0,15.79,0.0,14.2,0.0,11.96,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10969.004190686806
100,1996-02-22,10.31,0.0,11.48,0.0,16.040001,0.0,14.29,0.0,11.95,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11045.51869474963
101,1996-02-23,10.23,0.0,11.47,0.0,16.049999,0.0,14.41,0.0,11.95,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11074.859294546863
102,1996-02-26,10.19,0.0,11.53,0.0,15.88,0.0,14.34,0.0,11.88,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11035.176330988592
103,1996-02-27,10.16,0.0,11.38,0.0,15.82,0.0,14.35,0.0,11.83,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10976.184058227916
104,1996-02-28,10.15,0.0,11.35,0.0,15.79,0.0,14.42,0.0,11.8,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10977.087028146496
105,1996-02-29,10.15,0.051,11.4,0.0,15.69,0.0,14.34,0.0,11.66,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10948.628064689428
106,1996-03-01,10.26,0.0,11.39,0.0,15.75,0.0,14.42,0.0,11.8,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10979.993690865165
107,1996-03-04,10.31,0.0,11.37,0.0,15.89,0.0,14.43,0.0,11.9,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11009.959109793139
108,1996-03-05,10.26,0.0,11.37,0.0,16.0,0.0,14.39,0.0,11.95,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11026.44020662347
109,1996-03-06,10.19,0.0,11.35,0.0,15.95,0.0,14.39,0.0,11.87,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,11008.120897537749
110,1996-03-07,10.17,0.0,11.19,0.0,15.98,0.0,14.47,0.0,11.7,0.0,VPACX,313.60910691512925,VTSMX,240.94253894840952,VEURX,250.5645613498193,10985.216881507766
111,1996-03-08,9.87,0.0,11.22,0.0,15.51,0.0,14.28,0.0,11.58,0.0,VUSTX,356.50396956309527,VTSMX,240.94253894840952,VEURX,250.5645613498193,10833.774894753002
112,1996-03-11,9.98,0.0,11.04,0.0,15.66,0.0,14.11,0.0,11.27,0.0,VUSTX,356.50396956309527,VTSMX,240.94253894840952,VEURX,250.5645613498193,10866.535736817734
113,1996-03-12,9.94,0.0,11.14,0.0,15.58,0.0,14.11,0.0,11.38,0.0,VUSTX,356.50396956309527,VTSMX,240.94253894840952,VEURX,250.5645613498193,10833.000174919336
114,1996-03-13,9.9,0.0,11.06,0.0,15.65,0.0,14.19,0.0,11.3,0.0,VUSTX,356.50396956309527,VTSMX,240.94253894840952,VEURX,250.5645613498193,10855.651158771188
115,1996-03-14,9.91,0.0,11.16,0.0,15.72,0.0,14.29,0.0,11.44,0.0,VUSTX,356.50396956309527,VTSMX,240.94253894840952,VEURX,250.5645613498193,10901.13863232819
116,1996-03-15,9.83,0.0,11.25,0.0,15.74,0.0,14.23,0.0,11.51,0.0,VPACX,311.5052462937979,VTSMX,240.94253894840952,VEURX,250.5645613498193,10862.403291861121
117,1996-03-18,9.87,0.0,11.28,0.0,15.98,0.0,14.36,0.0,11.58,0.0,VPACX,311.5052462937979,VTSMX,240.94253894840952,VEURX,250.5645613498193,10962.148051573029
118,1996-03-19,9.87,0.0,11.35,0.0,15.96,0.0,14.45,0.0,11.7,0.0,VPACX,311.5052462937979,VTSMX,240.94253894840952,VEURX,250.5645613498193,11001.68537855611
119,1996-03-20,9.93,0.0,11.32,0.0,15.92,0.0,14.45,0.0,11.68,0.0,VPACX,311.5052462937979,VTSMX,240.94253894840952,VEURX,250.5645613498193,10982.70251960936
120,1996-03-21,9.97,0.0,11.49,0.0,15.91,0.0,14.48,0.0,11.85,0.0,VPACX,311.5052462937979,VTSMX,240.94253894840952,VEURX,250.5645613498193,11040.765922930315
121,1996-03-22,9.93,0.0,11.46,0.0,15.94,0.0,14.49,0.0,11.9,0.0,VPACX,311.5052462937979,VTSMX,240.94253894840952,VEURX,250.5645613498193,11041.154687323453
122,1996-03-25,10.01,0.0,11.61,0.0,15.9,0.0,14.49,0.0,11.93,0.0,VPACX,311.5052462937979,VTSMX,240.94253894840952,VEURX,250.5645613498193,11078.242772709587
123,1996-03-26,10.0,0.0,11.63,0.0,15.85,0.06,14.4,0.02,11.88,0.0,VPACX,311.5052462937979,VTSMX,241.85462426934987,VEURX,250.91256768502737,11069.342783730459
124,1996-03-27,9.89,0.0,11.68,0.0,15.8,0.0,14.4,0.0,11.85,0.0,VPACX,311.5052462937979,VTSMX,241.85462426934987,VEURX,250.91256768502737,11072.82531483168
125,1996-03-28,9.82,0.0,11.69,0.0,15.82,0.0,14.42,0.0,11.81,0.0,VPACX,311.5052462937979,VTSMX,241.85462426934987,VEURX,250.91256768502737,11085.795711133707
126,1996-03-29,9.88,0.069,11.75,0.0,15.78,0.0,14.52,0.0,11.83,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11119.903097709064
127,1996-04-01,9.9,0.0,11.76,0.0,15.95,0.0,14.53,0.0,11.87,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11174.920930805689
128,1996-04-02,9.95,0.0,11.78,0.0,15.99,0.0,14.57,0.0,11.95,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11219.59382002424
129,1996-04-03,9.93,0.0,11.78,0.0,16.01,0.0,14.55,0.0,11.98,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11228.585901002538
130,1996-04-04,9.89,0.0,11.75,0.0,16.02,0.0,14.61,0.0,12.01,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11255.651265427065
131,1996-04-08,9.64,0.0,11.69,0.0,15.75,0.0,14.63,0.0,11.85,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11147.203327042504
132,1996-04-09,9.7,0.0,11.74,0.0,15.74,0.0,14.55,0.0,11.84,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11121.298904990788
133,1996-04-10,9.63,0.0,11.76,0.0,15.56,0.0,14.57,0.0,11.93,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11112.322708674976
134,1996-04-11,9.58,0.0,11.75,0.0,15.47,0.0,14.47,0.0,11.9,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11056.254674574118
135,1996-04-12,9.73,0.0,11.73,0.0,15.6,0.0,14.48,0.0,11.99,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11117.542978187004
136,1996-04-15,9.76,0.0,11.83,0.0,15.73,0.0,14.52,0.0,12.05,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11177.089868240673
137,1996-04-16,9.77,0.0,11.84,0.0,15.82,0.0,14.59,0.0,12.12,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11238.032565576066
138,1996-04-17,9.71,0.0,11.8,0.0,15.74,0.0,14.55,0.0,12.15,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11218.429644925694
139,1996-04-18,9.68,0.0,11.84,0.0,15.8,0.0,14.57,0.0,12.12,0.0,VEIEX,313.3249675319545,VTSMX,234.89444650842975,VEURX,255.27784889139267,11228.22911966807
