,Date,VTSMX,VTSMX Div,VPACX,VPACX Div,VUSTX,VUSTX Div,VEURX,VEURX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Capital
81,1996-01-25,15.03,0.0,11.35,0.0,10.61,0.0,14.02,0.0,11.74,0.0,VPACX,903.6359343531971,10256.267854908787
82,1996-01-26,15.12,0.0,11.41,0.0,10.69,0.0,13.84,0.0,11.71,0.0,VPACX,903.6359343531971,10310.486010969978
83,1996-01-29,15.18,0.0,11.39,0.0,10.64,0.0,13.89,0.0,11.68,0.0,VPACX,903.6359343531971,10292.413292282916
84,1996-01-30,15.32,0.0,11.37,0.0,10.7,0.0,13.93,0.0,11.78,0.0,VPACX,903.6359343531971,10274.34057359585
85,1996-01-31,15.44,0.0,11.54,0.0,10.73,0.054000000000000006,14.1,0.0,11.85,0.0,VPACX,903.6359343531971,10427.958682435894
86,1996-02-01,15.51,0.0,11.58,0.0,10.67,0.0,14.1,0.0,11.94,0.0,VPACX,903.6359343531971,10464.104119810023
87,1996-02-02,15.48,0.0,11.59,0.0,10.6,0.0,14.16,0.0,12.12,0.0,VPACX,903.6359343531971,10473.140479153553
88,1996-02-05,15.59,0.0,11.62,0.0,10.59,0.0,14.17,0.0,12.13,0.0,VPACX,903.6359343531971,10500.249557184148
89,1996-02-06,15.7,0.0,11.6,0.0,10.61,0.0,14.2,0.0,12.1,0.0,VPACX,903.6359343531971,10482.176838497086
90,1996-02-07,15.76,0.0,11.66,0.0,10.6,0.0,14.16,0.0,12.04,0.0,VPACX,903.6359343531971,10536.394994558277
91,1996-02-08,15.89,0.0,11.64,0.0,10.59,0.0,14.1,0.0,11.99,0.0,VPACX,903.6359343531971,10518.322275871215
92,1996-02-09,15.9,0.0,11.56,0.0,10.6,0.0,14.09,0.0,11.88,0.0,VPACX,903.6359343531971,10446.031401122958
93,1996-02-12,15.99,0.0,11.59,0.0,10.66,0.0,14.14,0.0,11.86,0.0,VPACX,903.6359343531971,10473.140479153553
94,1996-02-13,15.96,0.0,11.5,0.0,10.67,0.0,14.19,0.0,11.88,0.0,VPACX,903.6359343531971,10391.813245061767
95,1996-02-14,15.89,0.0,11.58,0.0,10.62,0.0,14.21,0.0,11.92,0.0,VPACX,903.6359343531971,10464.104119810023
96,1996-02-15,15.84,0.0,11.64,0.0,10.54,0.0,14.23,0.0,11.97,0.0,VPACX,903.6359343531971,10518.322275871215
97,1996-02-16,15.79,0.0,11.69,0.0,10.45,0.0,14.3,0.0,11.98,0.0,VPACX,903.6359343531971,10563.504072588874
98,1996-02-20,15.62,0.0,11.52,0.0,10.26,0.0,14.12,0.0,11.94,0.0,VPACX,903.6359343531971,10409.88596374883
99,1996-02-21,15.79,0.0,11.5,0.0,10.27,0.0,14.2,0.0,11.96,0.0,VPACX,903.6359343531971,10391.813245061767
100,1996-02-22,16.040001,0.0,11.48,0.0,10.31,0.0,14.29,0.0,11.95,0.0,VPACX,903.6359343531971,10373.740526374702
101,1996-02-23,16.049999,0.0,11.47,0.0,10.23,0.0,14.41,0.0,11.95,0.0,VPACX,903.6359343531971,10364.70416703117
102,1996-02-26,15.88,0.0,11.53,0.0,10.19,0.0,14.34,0.0,11.88,0.0,VPACX,903.6359343531971,10418.922323092362
103,1996-02-27,15.82,0.0,11.38,0.0,10.16,0.0,14.35,0.0,11.83,0.0,VPACX,903.6359343531971,10283.376932939384
104,1996-02-28,15.79,0.0,11.35,0.0,10.15,0.0,14.42,0.0,11.8,0.0,VPACX,903.6359343531971,10256.267854908787
105,1996-02-29,15.69,0.0,11.4,0.0,10.15,0.051,14.34,0.0,11.66,0.0,VPACX,903.6359343531971,10301.449651626446
106,1996-03-01,15.75,0.0,11.39,0.0,10.26,0.0,14.42,0.0,11.8,0.0,VPACX,903.6359343531971,10292.413292282916
107,1996-03-04,15.89,0.0,11.37,0.0,10.31,0.0,14.43,0.0,11.9,0.0,VPACX,903.6359343531971,10274.34057359585
108,1996-03-05,16.0,0.0,11.37,0.0,10.26,0.0,14.39,0.0,11.95,0.0,VPACX,903.6359343531971,10274.34057359585
109,1996-03-06,15.95,0.0,11.35,0.0,10.19,0.0,14.39,0.0,11.87,0.0,VPACX,903.6359343531971,10256.267854908787
110,1996-03-07,15.98,0.0,11.19,0.0,10.17,0.0,14.47,0.0,11.7,0.0,VPACX,903.6359343531971,10111.686105412275
111,1996-03-08,15.51,0.0,11.22,0.0,9.87,0.0,14.28,0.0,11.58,0.0,VUSTX,1027.2335545534825,10138.795183442871
112,1996-03-11,15.66,0.0,11.04,0.0,9.98,0.0,14.11,0.0,11.27,0.0,VUSTX,1027.2335545534825,10251.790874443755
113,1996-03-12,15.58,0.0,11.14,0.0,9.94,0.0,14.11,0.0,11.38,0.0,VUSTX,1027.2335545534825,10210.701532261615
114,1996-03-13,15.65,0.0,11.06,0.0,9.9,0.0,14.19,0.0,11.3,0.0,VUSTX,1027.2335545534825,10169.612190079477
115,1996-03-14,15.72,0.0,11.16,0.0,9.91,0.0,14.29,0.0,11.44,0.0,VUSTX,1027.2335545534825,10179.884525625012
116,1996-03-15,15.74,0.0,11.25,0.0,9.83,0.0,14.23,0.0,11.51,0.0,VPACX,897.5738525565096,10097.705841260733
117,1996-03-18,15.98,0.0,11.28,0.0,9.87,0.0,14.36,0.0,11.58,0.0,VPACX,897.5738525565096,10124.633056837427
118,1996-03-19,15.96,0.0,11.35,0.0,9.87,0.0,14.45,0.0,11.7,0.0,VPACX,897.5738525565096,10187.463226516384
119,1996-03-20,15.92,0.0,11.32,0.0,9.93,0.0,14.45,0.0,11.68,0.0,VPACX,897.5738525565096,10160.536010939688
120,1996-03-21,15.91,0.0,11.49,0.0,9.97,0.0,14.48,0.0,11.85,0.0,VPACX,897.5738525565096,10313.123565874295
121,1996-03-22,15.94,0.0,11.46,0.0,9.93,0.0,14.49,0.0,11.9,0.0,VPACX,897.5738525565096,10286.1963502976
122,1996-03-25,15.9,0.0,11.61,0.0,10.01,0.0,14.49,0.0,11.93,0.0,VPACX,897.5738525565096,10420.832428181075
123,1996-03-26,15.85,0.06,11.63,0.0,10.0,0.0,14.4,0.02,11.88,0.0,VPACX,897.5738525565096,10438.783905232207
124,1996-03-27,15.8,0.0,11.68,0.0,9.89,0.0,14.4,0.0,11.85,0.0,VPACX,897.5738525565096,10483.662597860031
125,1996-03-28,15.82,0.0,11.69,0.0,9.82,0.0,14.42,0.0,11.81,0.0,VPACX,897.5738525565096,10492.638336385597
126,1996-03-29,15.78,0.0,11.75,0.0,9.88,0.069,14.52,0.0,11.83,0.0,VPACX,897.5738525565097,10546.492767538988
127,1996-04-01,15.95,0.0,11.76,0.0,9.9,0.0,14.53,0.0,11.87,0.0,VPACX,897.5738525565097,10555.468506064553
128,1996-04-02,15.99,0.0,11.78,0.0,9.95,0.0,14.57,0.0,11.95,0.0,VPACX,897.5738525565097,10573.419983115684
129,1996-04-03,16.01,0.0,11.78,0.0,9.93,0.0,14.55,0.0,11.98,0.0,VPACX,897.5738525565097,10573.419983115684
130,1996-04-04,16.02,0.0,11.75,0.0,9.89,0.0,14.61,0.0,12.01,0.0,VPACX,897.5738525565097,10546.492767538988
131,1996-04-08,15.75,0.0,11.69,0.0,9.64,0.0,14.63,0.0,11.85,0.0,VPACX,897.5738525565097,10492.638336385598
132,1996-04-09,15.74,0.0,11.74,0.0,9.7,0.0,14.55,0.0,11.84,0.0,VPACX,897.5738525565097,10537.517029013425
133,1996-04-10,15.56,0.0,11.76,0.0,9.63,0.0,14.57,0.0,11.93,0.0,VPACX,897.5738525565097,10555.468506064553
134,1996-04-11,15.47,0.0,11.75,0.0,9.58,0.0,14.47,0.0,11.9,0.0,VPACX,897.5738525565097,10546.492767538988
135,1996-04-12,15.6,0.0,11.73,0.0,9.73,0.0,14.48,0.0,11.99,0.0,VPACX,897.5738525565097,10528.54129048786
136,1996-04-15,15.73,0.0,11.83,0.0,9.76,0.0,14.52,0.0,12.05,0.0,VPACX,897.5738525565097,10618.29867574351
137,1996-04-16,15.82,0.0,11.84,0.0,9.77,0.0,14.59,0.0,12.12,0.0,VPACX,897.5738525565097,10627.274414269075
138,1996-04-17,15.74,0.0,11.8,0.0,9.71,0.0,14.55,0.0,12.15,0.0,VPACX,897.5738525565097,10591.371460166814
139,1996-04-18,15.8,0.0,11.84,0.0,9.68,0.0,14.57,0.0,12.12,0.0,VPACX,897.5738525565097,10627.274414269075
140,1996-04-19,15.85,0.0,11.93,0.0,9.73,0.0,14.74,0.0,12.19,0.0,VPACX,897.5738525565097,10708.05606099916
141,1996-04-22,15.94,0.0,12.07,0.0,9.77,0.0,14.79,0.0,12.13,0.0,VPACX,897.5738525565097,10833.716400357072
142,1996-04-23,16.040001,0.0,12.12,0.0,9.75,0.0,14.75,0.0,12.1,0.0,VPACX,897.5738525565097,10878.595092984897
143,1996-04-24,16.040001,0.0,12.13,0.0,9.72,0.0,14.72,0.0,12.1,0.0,VPACX,897.5738525565097,10887.570831510464
144,1996-04-25,16.110001,0.0,12.15,0.0,9.72,0.0,14.67,0.0,12.06,0.0,VPACX,897.5738525565097,10905.522308561593
145,1996-04-26,16.139999,0.0,12.26,0.0,9.75,0.0,14.73,0.0,12.09,0.0,VPACX,897.5738525565097,11004.255432342808
146,1996-04-29,16.16,0.0,12.37,0.0,9.71,0.0,14.68,0.0,12.07,0.0,VPACX,897.5738525565097,11102.988556124024
147,1996-04-30,16.16,0.0,12.36,0.0,9.65,0.054000000000000006,14.61,0.0,12.15,0.0,VPACX,897.5738525565097,11094.01281759846
148,1996-05-01,16.200001,0.0,12.22,0.0,9.65,0.0,14.58,0.0,12.16,0.0,VPACX,897.5738525565097,10968.35247824055
149,1996-05-02,15.95,0.0,12.2,0.0,9.5,0.0,14.56,0.0,12.17,0.0,VPACX,897.5738525565097,10950.401001189417
150,1996-05-03,15.92,0.0,12.17,0.0,9.43,0.0,14.47,0.0,12.08,0.0,VPACX,897.5738525565097,10923.473785612723
151,1996-05-06,15.9,0.0,12.15,0.0,9.47,0.0,14.48,0.0,12.02,0.0,VPACX,897.5738525565097,10905.522308561593
152,1996-05-07,15.84,0.0,12.05,0.0,9.46,0.0,14.49,0.0,12.11,0.0,VPACX,897.5738525565097,10815.764923305942
153,1996-05-08,15.94,0.0,12.08,0.0,9.54,0.0,14.45,0.0,12.12,0.0,VPACX,897.5738525565097,10842.692138882638
154,1996-05-09,15.98,0.0,12.02,0.0,9.5,0.0,14.5,0.0,12.14,0.0,VPACX,897.5738525565097,10788.837707729246
155,1996-05-10,16.15,0.0,11.91,0.0,9.6,0.0,14.55,0.0,12.2,0.0,VPACX,897.5738525565097,10690.10458394803
156,1996-05-13,16.370001000000002,0.0,11.87,0.0,9.62,0.0,14.47,0.0,12.27,0.0,VPACX,897.5738525565097,10654.20162984577
157,1996-05-14,16.48,0.0,11.86,0.0,9.68,0.0,14.54,0.0,12.28,0.0,VPACX,897.5738525565097,10645.225891320204
158,1996-05-15,16.48,0.0,11.98,0.0,9.69,0.0,14.58,0.0,12.27,0.0,VPACX,897.5738525565097,10752.934753626987
159,1996-05-16,16.49,0.0,12.02,0.0,9.63,0.0,14.52,0.0,12.22,0.0,VPACX,897.5738525565097,10788.837707729246
160,1996-05-17,16.58,0.0,11.95,0.0,9.69,0.0,14.68,0.0,12.28,0.0,VPACX,897.5738525565097,10726.00753805029
161,1996-05-20,16.68,0.0,11.93,0.0,9.71,0.0,14.65,0.0,12.3,0.0,VPACX,897.5738525565097,10708.05606099916
162,1996-05-21,16.67,0.0,11.94,0.0,9.69,0.0,14.66,0.0,12.31,0.0,VPACX,897.5738525565097,10717.031799524726
163,1996-05-22,16.780001000000002,0.0,11.92,0.0,9.73,0.0,14.57,0.0,12.31,0.0,VPACX,897.5738525565097,10699.080322473596
164,1996-05-23,16.74,0.0,11.82,0.0,9.68,0.0,14.57,0.0,12.24,0.0,VPACX,897.5738525565097,10609.322937217945
165,1996-05-24,16.780001000000002,0.0,11.76,0.0,9.72,0.0,14.57,0.0,12.29,0.0,VPACX,897.5738525565097,10555.468506064553
166,1996-05-28,16.629998999999998,0.0,11.74,0.0,9.7,0.0,14.6,0.0,12.33,0.0,VPACX,897.5738525565097,10537.517029013425
167,1996-05-29,16.530001000000002,0.0,11.76,0.0,9.62,0.0,14.62,0.0,12.29,0.0,VPACX,897.5738525565097,10555.468506064553
168,1996-05-30,16.620001000000002,0.0,11.83,0.0,9.63,0.0,14.64,0.0,12.32,0.0,VPACX,897.5738525565097,10618.29867574351
169,1996-05-31,16.59,0.0,11.86,0.0,9.55,0.055999999999999994,14.78,0.0,12.33,0.0,VPACX,897.5738525565097,10645.225891320204
170,1996-06-03,16.549999,0.0,11.72,0.0,9.53,0.0,14.77,0.0,12.25,0.0,VPACX,897.5738525565097,10519.565551962294
171,1996-06-04,16.66,0.0,11.72,0.0,9.55,0.0,14.79,0.0,12.27,0.0,VPACX,897.5738525565097,10519.565551962294
172,1996-06-05,16.790001,0.0,11.73,0.0,9.58,0.0,14.81,0.0,12.28,0.0,VPACX,897.5738525565097,10528.54129048786
173,1996-06-06,16.66,0.0,11.68,0.0,9.66,0.0,14.84,0.0,12.32,0.0,VPACX,897.5738525565097,10483.662597860033
174,1996-06-07,16.629998999999998,0.0,11.66,0.0,9.48,0.0,14.66,0.0,12.29,0.0,VUSTX,1103.977966330053,10465.711120808903
175,1996-06-10,16.620001000000002,0.0,11.64,0.0,9.45,0.0,14.72,0.0,12.27,0.0,VUSTX,1103.977966330053,10432.591781819001
176,1996-06-11,16.6,0.0,11.65,0.0,9.42,0.0,14.78,0.0,12.15,0.0,VUSTX,1103.977966330053,10399.4724428291
177,1996-06-12,16.59,0.0,11.74,0.0,9.37,0.0,14.81,0.0,12.15,0.0,VUSTX,1103.977966330053,10344.273544512596
178,1996-06-13,16.540001,0.0,11.75,0.0,9.4,0.0,14.77,0.0,12.08,0.0,VUSTX,1103.977966330053,10377.3928835025
179,1996-06-14,16.48,0.0,11.86,0.0,9.45,0.0,14.81,0.0,12.13,0.0,VPACX,879.6451755327995,10432.591781819001
180,1996-06-17,16.450001,0.0,11.8,0.0,9.5,0.0,14.89,0.0,12.17,0.0,VPACX,879.6451755327995,10379.813071287035
181,1996-06-18,16.33,0.0,11.92,0.0,9.48,0.0,14.94,0.0,12.22,0.0,VPACX,879.6451755327995,10485.37049235097
182,1996-06-19,16.309998999999998,0.0,11.92,0.0,9.45,0.0,14.9,0.0,12.25,0.0,VPACX,879.6451755327995,10485.37049235097
183,1996-06-20,16.27,0.0,11.94,0.0,9.46,0.0,14.81,0.0,12.23,0.0,VPACX,879.6451755327995,10502.963395861625
184,1996-06-21,16.370001000000002,0.0,11.93,0.0,9.47,0.0,14.79,0.0,12.25,0.0,VPACX,879.6451755327995,10494.166944106299
185,1996-06-24,16.41,0.0,11.99,0.0,9.48,0.0,14.81,0.0,12.28,0.0,VPACX,879.6451755327995,10546.945654638266
186,1996-06-25,16.33,0.06,11.97,0.0,9.52,0.0,14.79,0.0,12.27,0.0,VPACX,879.6451755327995,10529.35275112761
187,1996-06-26,16.190001000000002,0.0,11.96,0.0,9.53,0.0,14.85,0.0,12.31,0.0,VPACX,879.6451755327995,10520.556299372283
188,1996-06-27,16.290001,0.0,11.91,0.0,9.59,0.0,14.84,0.0,12.32,0.0,VPACX,879.6451755327995,10476.574040595642
189,1996-06-28,16.389999,0.0,11.88,0.0,9.7,0.054000000000000006,14.98,0.0,12.33,0.0,VEURX,697.609124521339,10450.18468532966
190,1996-07-01,16.52,0.0,11.87,0.0,9.69,0.0,15.0,0.0,12.33,0.0,VEURX,697.609124521339,10464.136867820085
191,1996-07-02,16.48,0.0,11.77,0.0,9.65,0.0,14.99,0.0,12.37,0.0,VEURX,697.609124521339,10457.160776574872
192,1996-07-03,16.43,0.0,11.71,0.0,9.68,0.0,14.99,0.0,12.4,0.0,VEURX,697.609124521339,10457.160776574872
193,1996-07-05,16.09,0.0,11.66,0.0,9.41,0.0,14.98,0.0,12.36,0.0,VEURX,697.609124521339,10450.18468532966
194,1996-07-08,15.96,0.0,11.5,0.0,9.41,0.0,14.89,0.0,12.18,0.0,VEURX,697.609124521339,10387.399864122739
